주상병코드,진료년도,가입자구분,성별,연령,진료실인원(명),진료건수(건),총진료비(천원)
F80-F89,2014년,직장,여자,55-59세,23,51,13481
F80-F89,2014년,직장,여자,60-64세,20,38,1575
F80-F89,2014년,직장,여자,65세 이상,64,129,16388
F80-F89,2015년,지역,남자,0-4세,1656,6729,287896
F80-F89,2015년,지역,남자,5-9세,1548,8953,417855
F80-F89,2015년,지역,남자,10-14세,675,6197,312087
F80-F89,2015년,지역,남자,15-19세,711,6961,495840
F80-F89,2015년,지역,남자,20-24세,556,3897,494378
F80-F89,2015년,지역,남자,25-29세,312,2479,351236
F80-F89,2015년,지역,남자,30-34세,136,1049,165665
F80-F89,2015년,지역,남자,35-39세,56,387,85398
F80-F89,2015년,지역,남자,40-44세,38,226,61233
F80-F89,2015년,지역,남자,45-49세,19,47,17726
F80-F89,2015년,지역,남자,50-54세,15,43,51402
F80-F89,2015년,지역,남자,55-59세,12,13,207
F80-F89,2015년,지역,남자,60-64세,12,16,890
F80-F89,2015년,지역,남자,65세 이상,28,56,2934
F80-F89,2015년,지역,여자,0-4세,594,3401,155522
F80-F89,2015년,지역,여자,5-9세,533,3499,174212
F80-F89,2015년,지역,여자,10-14세,164,1825,85425
F80-F89,2015년,지역,여자,15-19세,162,1693,75655
F80-F89,2015년,지역,여자,20-24세,102,972,84773
F80-F89,2015년,지역,여자,25-29세,59,391,112359
F80-F89,2015년,지역,여자,30-34세,32,170,34297
F80-F89,2015년,지역,여자,35-39세,20,88,4633
F80-F89,2015년,지역,여자,40-44세,13,48,2143
F80-F89,2015년,지역,여자,45-49세,9,32,1048
F80-F89,2015년,지역,여자,50-54세,8,20,1471
F80-F89,2015년,지역,여자,55-59세,7,9,493
F80-F89,2015년,지역,여자,60-64세,4,4,53
F80-F89,2015년,지역,여자,65세 이상,24,28,1972
F80-F89,2015년,직장,남자,0-4세,5825,31828,1513325
F80-F89,2015년,직장,남자,5-9세,5481,40712,1754462
F80-F89,2015년,직장,남자,10-14세,2082,21427,1054484
F80-F89,2015년,직장,남자,15-19세,2485,26511,1468681
F80-F89,2015년,직장,남자,20-24세,1744,14422,1413032
F80-F89,2015년,직장,남자,25-29세,845,7262,913029
F80-F89,2015년,직장,남자,30-34세,255,1930,238086
F80-F89,2015년,직장,남자,35-39세,87,521,83354
F80-F89,2015년,직장,남자,40-44세,42,202,35676
F80-F89,2015년,직장,남자,45-49세,21,46,2440
F80-F89,2015년,직장,남자,50-54세,17,32,2141
F80-F89,2015년,직장,남자,55-59세,23,47,1664
F80-F89,2015년,직장,남자,60-64세,13,19,1586
F80-F89,2015년,직장,남자,65세 이상,64,171,6649
F80-F89,2015년,직장,여자,0-4세,2063,13357,619488
F80-F89,2015년,직장,여자,5-9세,1665,13883,634945
F80-F89,2015년,직장,여자,10-14세,569,8422,379003
F80-F89,2015년,직장,여자,15-19세,481,5887,312850
F80-F89,2015년,직장,여자,20-24세,255,2538,196417
F80-F89,2015년,직장,여자,25-29세,138,1198,101637
F80-F89,2015년,직장,여자,30-34세,56,389,111560
F80-F89,2015년,직장,여자,35-39세,24,57,7010
F80-F89,2015년,직장,여자,40-44세,18,38,3675
F80-F89,2015년,직장,여자,45-49세,10,23,843
F80-F89,2015년,직장,여자,50-54세,11,11,184
F80-F89,2015년,직장,여자,55-59세,15,30,8999
F80-F89,2015년,직장,여자,60-64세,18,27,629
F80-F89,2015년,직장,여자,65세 이상,80,172,70273
F80-F89,2016년,지역,남자,0-4세,1453,5414,258186
F80-F89,2016년,지역,남자,5-9세,1582,9444,493395
F80-F89,2016년,지역,남자,10-14세,696,5238,343646
F80-F89,2016년,지역,남자,15-19세,709,6989,465060
F80-F89,2016년,지역,남자,20-24세,542,3855,571629
F80-F89,2016년,지역,남자,25-29세,340,2556,347039
F80-F89,2016년,지역,남자,30-34세,195,1287,180489
F80-F89,2016년,지역,남자,35-39세,63,475,119697
F80-F89,2016년,지역,남자,40-44세,37,176,62737
F80-F89,2016년,지역,남자,45-49세,22,182,15211
F80-F89,2016년,지역,남자,50-54세,16,71,53573
F80-F89,2016년,지역,남자,55-59세,19,29,2592
F80-F89,2016년,지역,남자,60-64세,7,13,15054
F80-F89,2016년,지역,남자,65세 이상,39,55,2787
F80-F89,2016년,지역,여자,0-4세,528,2571,136688
F80-F89,2016년,지역,여자,5-9세,498,3268,143261
F80-F89,2016년,지역,여자,10-14세,177,1857,171923
F80-F89,2016년,지역,여자,15-19세,180,1776,127398
F80-F89,2016년,지역,여자,20-24세,91,657,125821
F80-F89,2016년,지역,여자,25-29세,79,861,109739
F80-F89,2016년,지역,여자,30-34세,35,225,33882
F80-F89,2016년,지역,여자,35-39세,20,136,36448
F80-F89,2016년,지역,여자,40-44세,18,55,3893
F80-F89,2016년,지역,여자,45-49세,12,19,1746
F80-F89,2016년,지역,여자,50-54세,8,21,1356
F80-F89,2016년,지역,여자,55-59세,10,30,846
F80-F89,2016년,지역,여자,60-64세,13,21,19347
F80-F89,2016년,지역,여자,65세 이상,39,91,33907
F80-F89,2016년,직장,남자,0-4세,5313,25715,1010969
F80-F89,2016년,직장,남자,5-9세,5843,45327,1941871
F80-F89,2016년,직장,남자,10-14세,2233,21156,1018698
F80-F89,2016년,직장,남자,15-19세,2640,27203,1683173
F80-F89,2016년,직장,남자,20-24세,1755,15117,1477544
F80-F89,2016년,직장,남자,25-29세,955,8806,1075806
F80-F89,2016년,직장,남자,30-34세,311,2455,420796
F80-F89,2016년,직장,남자,35-39세,103,666,77844
F80-F89,2016년,직장,남자,40-44세,37,185,30443
F80-F89,2016년,직장,남자,45-49세,22,52,2013
F80-F89,2016년,직장,남자,50-54세,16,37,5596
F80-F89,2016년,직장,남자,55-59세,25,47,15306
F80-F89,2016년,직장,남자,60-64세,25,39,25111
F80-F89,2016년,직장,남자,65세 이상,79,187,20987
F80-F89,2016년,직장,여자,0-4세,1949,10664,546301
F80-F89,2016년,직장,여자,5-9세,1782,16686,824166
F80-F89,2016년,직장,여자,10-14세,589,8211,384528
F80-F89,2016년,직장,여자,15-19세,515,5903,297049
F80-F89,2016년,직장,여자,20-24세,302,2973,194623
F80-F89,2016년,직장,여자,25-29세,149,1118,123914
F80-F89,2016년,직장,여자,30-34세,68,437,58603
F80-F89,2016년,직장,여자,35-39세,19,62,34581
F80-F89,2016년,직장,여자,40-44세,12,43,3552
F80-F89,2016년,직장,여자,45-49세,11,18,398
F80-F89,2016년,직장,여자,50-54세,11,14,823
F80-F89,2016년,직장,여자,55-59세,17,23,793
F80-F89,2016년,직장,여자,60-64세,21,32,1988
F80-F89,2016년,직장,여자,65세 이상,84,145,45732
F80-F89,2017년,지역,남자,0-4세,1334,5053,227488
F80-F89,2017년,지역,남자,5-9세,1704,9074,464965
F80-F89,2017년,지역,남자,10-14세,656,4983,319922
F80-F89,2017년,지역,남자,15-19세,771,7488,505560
F80-F89,2017년,지역,남자,20-24세,522,3822,496359
F80-F89,2017년,지역,남자,25-29세,356,2849,525001
F80-F89,2017년,지역,남자,30-34세,193,1451,208954
F80-F89,2017년,지역,남자,35-39세,77,526,130427
F80-F89,2017년,지역,남자,40-44세,32,186,51275
F80-F89,2017년,지역,남자,45-49세,18,120,6075
F80-F89,2017년,지역,남자,50-54세,19,67,56802
F80-F89,2017년,지역,남자,55-59세,23,42,2134
F80-F89,2017년,지역,남자,60-64세,10,15,3720
F80-F89,2017년,지역,남자,65세 이상,27,45,4306
F80-F89,2017년,지역,여자,0-4세,501,1842,99487
F80-F89,2017년,지역,여자,5-9세,544,3484,213817
F80-F89,2017년,지역,여자,10-14세,175,1866,101576
F80-F89,2017년,지역,여자,15-19세,163,1384,113884
F80-F89,2017년,지역,여자,20-24세,87,823,93735
F80-F89,2017년,지역,여자,25-29세,82,682,91524
F80-F89,2017년,지역,여자,30-34세,39,347,51480
F80-F89,2017년,지역,여자,35-39세,19,93,22905
F80-F89,2017년,지역,여자,40-44세,11,84,24176
F80-F89,2017년,지역,여자,45-49세,5,17,389
F80-F89,2017년,지역,여자,50-54세,12,27,4933
F80-F89,2017년,지역,여자,55-59세,7,18,466
F80-F89,2017년,지역,여자,60-64세,10,21,24721
F80-F89,2017년,지역,여자,65세 이상,51,139,33184
F80-F89,2017년,직장,남자,0-4세,5067,23114,1000110
F80-F89,2017년,직장,남자,5-9세,6173,49242,2027970
F80-F89,2017년,직장,남자,10-14세,2367,20853,1107413
F80-F89,2017년,직장,남자,15-19세,2729,26692,1766941
F80-F89,2017년,직장,남자,20-24세,1966,16682,1763672
F80-F89,2017년,직장,남자,25-29세,1056,9699,953498
F80-F89,2017년,직장,남자,30-34세,392,3227,558490
F80-F89,2017년,직장,남자,35-39세,101,697,100714
F80-F89,2017년,직장,남자,40-44세,43,264,17030
F80-F89,2017년,직장,남자,45-49세,26,75,8764
F80-F89,2017년,직장,남자,50-54세,20,46,4033
F80-F89,2017년,직장,남자,55-59세,22,41,2227
F80-F89,2017년,직장,남자,60-64세,11,17,13046
F80-F89,2017년,직장,남자,65세 이상,79,149,24755
F80-F89,2017년,직장,여자,0-4세,1897,8767,477411
F80-F89,2017년,직장,여자,5-9세,1834,15895,744694
F80-F89,2017년,직장,여자,10-14세,617,7354,352803
F80-F89,2017년,직장,여자,15-19세,520,7104,393069
F80-F89,2017년,직장,여자,20-24세,316,3232,236189
F80-F89,2017년,직장,여자,25-29세,169,1325,192032
F80-F89,2017년,직장,여자,30-34세,73,538,74547
F80-F89,2017년,직장,여자,35-39세,19,73,34832
F80-F89,2017년,직장,여자,40-44세,21,76,3988
F80-F89,2017년,직장,여자,45-49세,21,30,1606
F80-F89,2017년,직장,여자,50-54세,17,26,1221
F80-F89,2017년,직장,여자,55-59세,19,28,961
F80-F89,2017년,직장,여자,60-64세,17,23,1310
F80-F89,2017년,직장,여자,65세 이상,92,144,12257
F80-F89,2018년,지역,남자,0-4세,1255,3485,165419
F80-F89,2018년,지역,남자,5-9세,1671,9102,473391
F80-F89,2018년,지역,남자,10-14세,667,4538,308830
F80-F89,2018년,지역,남자,15-19세,721,6726,512511
F80-F89,2018년,지역,남자,20-24세,560,4250,557165
F80-F89,2018년,지역,남자,25-29세,369,2706,517193
F80-F89,2018년,지역,남자,30-34세,236,1964,270560
F80-F89,2018년,지역,남자,35-39세,100,714,130495
F80-F89,2018년,지역,남자,40-44세,44,272,47840
F80-F89,2018년,지역,남자,45-49세,21,93,8901
F80-F89,2018년,지역,남자,50-54세,17,30,5347
F80-F89,2018년,지역,남자,55-59세,13,51,37246
F80-F89,2018년,지역,남자,60-64세,11,17,7878
F80-F89,2018년,지역,남자,65세 이상,54,218,26733
F80-F89,2018년,지역,여자,0-4세,542,2030,105806
F80-F89,2018년,지역,여자,5-9세,530,3565,252853
F80-F89,2018년,지역,여자,10-14세,175,1870,159682
F80-F89,2018년,지역,여자,15-19세,142,1029,60640
F80-F89,2018년,지역,여자,20-24세,124,1057,84353
F80-F89,2018년,지역,여자,25-29세,78,548,130139
F80-F89,2018년,지역,여자,30-34세,46,350,52035
F80-F89,2018년,지역,여자,35-39세,21,97,8550
F80-F89,2018년,지역,여자,40-44세,20,39,2273
F80-F89,2018년,지역,여자,45-49세,12,51,25033
F80-F89,2018년,지역,여자,50-54세,9,18,1293
F80-F89,2018년,지역,여자,55-59세,14,23,2268
F80-F89,2018년,지역,여자,60-64세,14,28,27024
F80-F89,2018년,지역,여자,65세 이상,52,109,13710
F80-F89,2018년,직장,남자,0-4세,5387,22710,1108511
F80-F89,2018년,직장,남자,5-9세,6319,50533,2224683
F80-F89,2018년,직장,남자,10-14세,2560,20973,1187738
F80-F89,2018년,직장,남자,15-19세,2536,25098,1664193
F80-F89,2018년,직장,남자,20-24세,2175,19054,1832662
F80-F89,2018년,직장,남자,25-29세,1207,10844,1195820
F80-F89,2018년,직장,남자,30-34세,487,4033,593936
F80-F89,2018년,직장,남자,35-39세,135,1057,95587
F80-F89,2018년,직장,남자,40-44세,47,313,50184
F80-F89,2018년,직장,남자,45-49세,23,111,8122
F80-F89,2018년,직장,남자,50-54세,25,48,3088
F80-F89,2018년,직장,남자,55-59세,26,50,3544
F80-F89,2018년,직장,남자,60-64세,23,45,4611
F80-F89,2018년,직장,남자,65세 이상,85,182,14216
F80-F89,2018년,직장,여자,0-4세,1936,9603,571769
F80-F89,2018년,직장,여자,5-9세,1926,15534,794907
F80-F89,2018년,직장,여자,10-14세,666,7242,399573
F80-F89,2018년,직장,여자,15-19세,514,6586,380419
F80-F89,2018년,직장,여자,20-24세,354,3797,282999
F80-F89,2018년,직장,여자,25-29세,203,1941,218098
F80-F89,2018년,직장,여자,30-34세,84,674,95720
F80-F89,2018년,직장,여자,35-39세,29,181,41665
F80-F89,2018년,직장,여자,40-44세,20,87,7471
F80-F89,2018년,직장,여자,45-49세,19,39,2520
F80-F89,2018년,직장,여자,50-54세,8,15,608
F80-F89,2018년,직장,여자,55-59세,19,25,2162
F80-F89,2018년,직장,여자,60-64세,18,21,1996
F80-F89,2018년,직장,여자,65세 이상,107,189,25524
F80-F89,2019년,지역,남자,0-4세,1431,4860,284453
F80-F89,2019년,지역,남자,5-9세,1750,9153,506580
F80-F89,2019년,지역,남자,10-14세,748,5290,332992
F80-F89,2019년,지역,남자,15-19세,643,5203,484512
F80-F89,2019년,지역,남자,20-24세,574,4436,494570
F80-F89,2019년,지역,남자,25-29세,397,3127,559612
F80-F89,2019년,지역,남자,30-34세,288,2141,267981
F80-F89,2019년,지역,남자,35-39세,108,779,143159
F80-F89,2019년,지역,남자,40-44세,43,265,48477
F80-F89,2019년,지역,남자,45-49세,24,126,15731
F80-F89,2019년,지역,남자,50-54세,22,49,6900
F80-F89,2019년,지역,남자,55-59세,17,63,46747
F80-F89,2019년,지역,남자,60-64세,24,41,16619
F80-F89,2019년,지역,남자,65세 이상,40,244,31264
F80-F89,2019년,지역,여자,0-4세,575,2328,164211
F80-F89,2019년,지역,여자,5-9세,574,4157,275827
F80-F89,2019년,지역,여자,10-14세,200,1662,98649
F80-F89,2019년,지역,여자,15-19세,133,1269,137990
F80-F89,2019년,지역,여자,20-24세,106,906,91416
F80-F89,2019년,지역,여자,25-29세,94,668,137904
F80-F89,2019년,지역,여자,30-34세,66,540,92252
F80-F89,2019년,지역,여자,35-39세,18,113,10874
F80-F89,2019년,지역,여자,40-44세,21,58,7034
F80-F89,2019년,지역,여자,45-49세,13,45,17530
F80-F89,2019년,지역,여자,50-54세,13,42,10233
F80-F89,2019년,지역,여자,55-59세,10,16,2240
F80-F89,2019년,지역,여자,60-64세,9,25,32901
F80-F89,2019년,지역,여자,65세 이상,62,140,19859
F80-F89,2019년,직장,남자,0-4세,5931,23946,1359127
F80-F89,2019년,직장,남자,5-9세,6939,55751,2700853
F80-F89,2019년,직장,남자,10-14세,2958,23284,1447232
F80-F89,2019년,직장,남자,15-19세,2552,24333,1789799
F80-F89,2019년,직장,남자,20-24세,2305,20665,2027384
F80-F89,2019년,직장,남자,25-29세,1382,12423,1493454
F80-F89,2019년,직장,남자,30-34세,568,4867,651565
F80-F89,2019년,직장,남자,35-39세,161,1331,143185
F80-F89,2019년,직장,남자,40-44세,63,397,46263
F80-F89,2019년,직장,남자,45-49세,23,70,5697
F80-F89,2019년,직장,남자,50-54세,21,52,6990
F80-F89,2019년,직장,남자,55-59세,19,52,3996
F80-F89,2019년,직장,남자,60-64세,28,50,6880
F80-F89,2019년,직장,남자,65세 이상,107,174,36918
F80-F89,2019년,직장,여자,0-4세,2219,8944,576765
F80-F89,2019년,직장,여자,5-9세,2097,17240,930730
F80-F89,2019년,직장,여자,10-14세,728,7927,466815
F80-F89,2019년,직장,여자,15-19세,527,6761,437223
F80-F89,2019년,직장,여자,20-24세,409,4428,314305
F80-F89,2019년,직장,여자,25-29세,228,2377,239267
F80-F89,2019년,직장,여자,30-34세,108,960,118179
F80-F89,2019년,직장,여자,35-39세,39,215,15633
F80-F89,2019년,직장,여자,40-44세,16,85,5182
F80-F89,2019년,직장,여자,45-49세,16,29,3859
F80-F89,2019년,직장,여자,50-54세,18,25,6305
F80-F89,2019년,직장,여자,55-59세,9,14,2105
F80-F89,2019년,직장,여자,60-64세,26,39,10031
F80-F89,2019년,직장,여자,65세 이상,91,161,23062
F80-F89,2020년,지역,남자,0-4세,1406,3504,241258
F80-F89,2020년,지역,남자,5-9세,1599,8365,518067
F80-F89,2020년,지역,남자,10-14세,767,4779,322093
F80-F89,2020년,지역,남자,15-19세,593,4332,424704
F80-F89,2020년,지역,남자,20-24세,542,4460,604134
F80-F89,2020년,지역,남자,25-29세,409,3042,454550
F80-F89,2020년,지역,남자,30-34세,316,2330,360420
F80-F89,2020년,지역,남자,35-39세,125,889,236481
F80-F89,2020년,지역,남자,40-44세,44,282,19570
F80-F89,2020년,지역,남자,45-49세,29,167,81575
F80-F89,2020년,지역,남자,50-54세,10,29,3848
F80-F89,2020년,지역,남자,55-59세,23,54,38693
F80-F89,2020년,지역,남자,60-64세,21,33,12715
F80-F89,2020년,지역,남자,65세 이상,50,73,39284
F80-F89,2020년,지역,여자,0-4세,555,1657,117014
F80-F89,2020년,지역,여자,5-9세,554,3539,214243
F80-F89,2020년,지역,여자,10-14세,212,1839,157257
F80-F89,2020년,지역,여자,15-19세,113,979,94075
F80-F89,2020년,지역,여자,20-24세,105,756,103620
F80-F89,2020년,지역,여자,25-29세,90,701,141601
F80-F89,2020년,지역,여자,30-34세,68,482,97313
F80-F89,2020년,지역,여자,35-39세,27,170,15046
F80-F89,2020년,지역,여자,40-44세,12,41,2286
F80-F89,2020년,지역,여자,45-49세,6,35,3060
F80-F89,2020년,지역,여자,50-54세,7,9,782
F80-F89,2020년,지역,여자,55-59세,9,21,4863
F80-F89,2020년,지역,여자,60-64세,15,38,3117
F80-F89,2020년,지역,여자,65세 이상,60,136,57263
F80-F89,2020년,직장,남자,0-4세,6055,20780,1394263
F80-F89,2020년,직장,남자,5-9세,6827,46553,2654301
F80-F89,2020년,직장,남자,10-14세,3171,23791,1630670
F80-F89,2020년,직장,남자,15-19세,2353,20443,1777432
F80-F89,2020년,직장,남자,20-24세,2309,20170,1997156
F80-F89,2020년,직장,남자,25-29세,1481,13214,1620293
F80-F89,2020년,직장,남자,30-34세,695,5556,734154
F80-F89,2020년,직장,남자,35-39세,196,1544,231477
F80-F89,2020년,직장,남자,40-44세,65,371,25417
F80-F89,2020년,직장,남자,45-49세,42,125,66817
F80-F89,2020년,직장,남자,50-54세,18,56,18989
F80-F89,2020년,직장,남자,55-59세,24,57,11914
F80-F89,2020년,직장,남자,60-64세,31,45,6609
F80-F89,2020년,직장,남자,65세 이상,105,177,40005
F80-F89,2020년,직장,여자,0-4세,2226,7420,614821
F80-F89,2020년,직장,여자,5-9세,2134,14829,939840
F80-F89,2020년,직장,여자,10-14세,833,9009,507132
F80-F89,2020년,직장,여자,15-19세,479,5051,343589
F80-F89,2020년,직장,여자,20-24세,399,4008,375158
F80-F89,2020년,직장,여자,25-29세,245,2171,185043
F80-F89,2020년,직장,여자,30-34세,120,872,117164
F80-F89,2020년,직장,여자,35-39세,44,253,43575
F80-F89,2020년,직장,여자,40-44세,13,49,3548
F80-F89,2020년,직장,여자,45-49세,20,44,3491
F80-F89,2020년,직장,여자,50-54세,8,9,615
F80-F89,2020년,직장,여자,55-59세,17,22,7326
F80-F89,2020년,직장,여자,60-64세,22,39,9470
F80-F89,2020년,직장,여자,65세 이상,103,178,34913
F80-F89,2021년,지역,남자,0-4세,1705,4356,275566
F80-F89,2021년,지역,남자,5-9세,2015,9592,602180
F80-F89,2021년,지역,남자,10-14세,869,5157,367519
F80-F89,2021년,지역,남자,15-19세,566,4310,480022
F80-F89,2021년,지역,남자,20-24세,571,4373,497839
F80-F89,2021년,지역,남자,25-29세,458,3327,561798
F80-F89,2021년,지역,남자,30-34세,323,2470,485132
F80-F89,2021년,지역,남자,35-39세,154,1104,290796
F80-F89,2021년,지역,남자,40-44세,51,389,27044
F80-F89,2021년,지역,남자,45-49세,39,195,85117
F80-F89,2021년,지역,남자,50-54세,17,67,4898
F80-F89,2021년,지역,남자,55-59세,23,67,67142
F80-F89,2021년,지역,남자,60-64세,14,24,2401
F80-F89,2021년,지역,남자,65세 이상,65,109,34125
F80-F89,2021년,지역,여자,0-4세,685,2047,141548
F80-F89,2021년,지역,여자,5-9세,665,3506,218133
F80-F89,2021년,지역,여자,10-14세,264,1940,156126
F80-F89,2021년,지역,여자,15-19세,122,1152,81712
F80-F89,2021년,지역,여자,20-24세,101,779,92736
F80-F89,2021년,지역,여자,25-29세,97,775,112620
F80-F89,2021년,지역,여자,30-34세,74,660,103653
